-1.8186,156.58,35.056
-1.732,159.92,36.951
-1.6825,155.2,34.629
-1.6454,163.26,38.846
-1.5588,166.61,40.74
-1.5464,153.81,34.202
-1.5329,157,36.856
-1.4722,169.95,42.635
-1.4463,160.34,38.751
-1.4103,152.43,33.776
-1.3968,155.62,36.43
-1.3597,163.68,40.646
-1.2742,151.05,33.349
-1.2734,150.95,33.273
-1.2731,167.02,42.541
-1.2726,150.85,33.197
-1.2607,154.23,36.003
-1.2472,157.42,38.657
-1.2436,110.04,16.69
-1.1606,160.76,40.552
-1.1485,177.34,47.905
-1.1398,148.85,32.255
-1.1246,152.85,35.576
-1.1234,152.7,35.463
-1.1111,156.03,38.23
-1.074,164.1,42.447
-1.0592,170.67,45.037
-1.0162,107.93,15.833
-1.012,113,17.899
-1.007,146.85,31.312
-0.9906,150.7,34.52
-0.975,154.65,37.804
-0.9742,154.55,37.728
-0.9615,157.84,40.458
-0.9483,110.26,17.796
-0.8749,161.18,42.353
-0.8742,144.85,30.369
-0.8601,167.75,44.943
-0.8578,148.7,33.577
-0.8414,152.55,36.785
-0.8254,156.45,40.031
-0.825,156.4,39.993
-0.8248,184.74,53.175
-0.7889,105.81,14.976
-0.7805,115.95,19.107
-0.7415,142.85,29.427
-0.7251,146.7,32.635
-0.721,108.14,16.939
-0.7168,113.22,19.004
-0.7087,150.55,35.843
-0.6923,154.41,39.051
-0.6759,158.26,42.259
-0.662,144.33,31.938
-0.661,164.83,44.848
-0.6531,110.48,18.901
-0.6462,171.4,47.438
-0.6456,148.18,35.146
-0.6355,137.61,27.451
-0.6292,152.03,38.354
-0.6175,142.62,31.968
-0.6128,155.88,41.562
-0.6065,140,30.235
-0.5825,145.8,34.45
-0.5661,149.65,37.658
-0.5615,103.69,14.119
-0.559,156.69,43.307
-0.5497,153.51,40.866
-0.549,118.91,20.316
-0.538,144.1,34.479
-0.5295,132.36,25.476
-0.5071,159.15,44.997
-0.5052,175.26,47.16
-0.503,147.28,36.962
-0.5011,192.13,58.445
-0.5005,134.75,28.259
-0.4959,154.32,42.611
-0.4936,106.03,16.082
-0.4936,142.39,34.509
-0.4866,151.13,40.17
-0.4853,116.17,20.213
-0.4825,139.77,32.776
-0.4715,137.15,31.043
-0.4619,161.91,44.754
-0.4585,145.57,36.991
-0.4532,220.21,81.78
-0.4471,168.48,47.344
-0.4422,155.13,44.356
-0.4328,151.94,41.915
-0.4257,108.36,18.044
-0.4235,127.11,23.5
-0.4235,148.76,39.473
-0.4216,113.43,20.11
-0.4178,217.68,79.216
-0.4141,143.87,37.02
-0.3945,129.51,26.284
-0.3903,157.59,46.045
-0.3825,215.15,76.652
-0.3791,152.75,43.659
-0.379,147.05,39.503
-0.3697,142.16,37.049
-0.3697,149.57,41.218
-0.3655,131.9,29.067
-0.3586,139.54,35.317
-0.3579,110.7,20.007
-0.3475,136.92,33.584
-0.3471,212.63,74.088
-0.3384,160.05,47.735
-0.3365,134.3,31.851
-0.3346,145.34,39.532
-0.3342,101.58,13.262
-0.3254,153.56,45.404
-0.3253,147.86,41.247
-0.3175,121.86,21.525
-0.316,150.38,42.963
-0.3118,210.1,71.524
-0.2932,162.8,47.492
-0.2915,709.19,-3.9358
-0.2902,143.63,39.561
-0.2885,124.26,24.308
-0.2809,146.15,41.277
-0.2782,207.45,69.572
-0.2734,156.02,47.093
-0.2716,148.67,42.992
-0.2663,103.91,15.224
-0.2623,151.19,44.708
-0.2595,126.65,27.092
-0.2538,119.13,21.422
-0.248,165.56,47.25
-0.2458,141.93,39.59
-0.2446,204.81,67.619
-0.2423,222.72,84.144
-0.2365,144.45,41.306
-0.2347,139.31,37.858
-0.2332,172.13,49.839
-0.2305,129.05,29.876
-0.2272,146.96,43.021
